rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.625647	-0.565556	3.177453	0.000000	0.058635	0.238021
2	AG111	0.591543	-0.330750	3.177453	0.000000	0.063988	0.259296
3	AG111	0.576812	-0.646395	3.177453	0.000000	-0.005560	0.326541
4	AG111	0.601900	-0.385017	3.177453	0.000000	0.021249	0.148720
5	AG111	0.575303	-0.510880	3.177453	0.000000	-0.089833	0.252248
6	AG111	0.562166	-0.664706	3.177453	0.000000	-0.104007	0.350521
7	AG111	0.660560	-0.394974	3.177453	0.000000	0.099075	0.203384
8	AG111	0.637477	-0.481771	3.177453	0.000000	0.073712	0.213310
9	AG111	0.594383	-0.520879	3.177453	0.000000	0.046660	0.208463
10	AG111	0.622299	-0.472944	3.177453	0.000000	0.083401	0.284375
1	AG112	0.757971	0.010478	3.177453	0.000000	-0.134583	0.275394
2	AG112	0.812987	-0.025278	3.177453	0.000000	-0.100998	0.345574
3	AG112	0.745673	-0.176796	3.177453	0.000000	-0.064238	0.334531
4	AG112	0.737361	-0.172247	3.177453	0.000000	-0.175079	0.277186
5	AG112	0.754823	-0.445953	3.177453	0.000000	-0.085794	0.395653
6	AG112	0.782548	-0.054781	3.177453	0.000000	-0.030054	0.197122
7	AG112	0.753465	0.141052	3.177453	0.000000	-0.006572	0.336330
8	AG112	0.790196	0.179730	3.177453	0.000000	-0.085993	0.127118
9	AG112	0.692693	0.076358	3.177453	0.000000	-0.062155	0.260711
10	AG112	0.772157	-0.289982	3.177453	0.000000	-0.013099	0.203516
1	AG139	0.534502	0.219751	3.177453	0.000000	0.025295	0.299659
2	AG139	0.535347	-0.081941	3.177453	0.000000	-0.006288	0.261678
3	AG139	0.598676	-0.024180	3.177453	0.000000	0.047915	0.255651
4	AG139	0.615640	0.206520	3.177453	0.000000	0.045879	0.207270
5	AG139	0.588060	-0.174780	3.177453	0.000000	-0.068162	0.272185
6	AG139	0.570423	0.053601	3.177453	0.000000	0.011289	0.247558
7	AG139	0.581654	0.094065	3.177453	0.000000	0.054383	0.265315
8	AG139	0.565108	0.052143	3.177453	0.000000	0.119122	0.347904
9	AG139	0.566339	0.044473	3.177453	0.000000	0.061219	0.259470
10	AG139	0.558458	0.212973	3.177453	0.000000	-0.013981	0.191359
1	AG142	0.790656	0.365378	3.177453	0.000000	-0.013017	0.278111
2	AG142	0.742916	0.700615	3.177453	0.000000	0.044187	0.291417
3	AG142	0.762699	0.333042	3.177453	0.000000	0.035952	0.369572
4	AG142	0.741104	0.468827	3.177453	0.000000	0.100161	0.333381
5	AG142	0.742752	0.536231	3.177453	0.000000	0.046836	0.257912
6	AG142	0.778109	0.386297	3.177453	0.000000	-0.016370	0.272644
7	AG142	0.758295	0.277312	3.177453	0.000000	-0.006693	0.248423
8	AG142	0.761229	0.280828	3.177453	0.000000	0.066450	0.320942
9	AG142	0.780228	0.166083	3.177453	0.000000	0.008693	0.239540
10	AG142	0.731669	0.329310	3.177453	0.000000	-0.005253	0.246850
1	GD14	0.601368	-0.252503	3.177453	0.000000	-0.137747	0.385248
2	GD14	0.669376	-0.323233	3.177453	0.000000	-0.160192	0.272530
3	GD14	0.692901	-0.105610	3.177453	0.000000	-0.087202	0.313940
4	GD14	0.650886	-0.160754	3.177453	0.000000	-0.182342	0.197059
5	GD14	0.651570	-0.255453	3.177453	0.000000	-0.139604	0.264843
6	GD14	0.626402	-0.135390	3.177453	0.000000	-0.191721	0.210435
7	GD14	0.598570	-0.122356	3.177453	0.000000	-0.192081	0.292193
8	GD14	0.618480	0.251151	3.177453	0.000000	-0.125136	0.248694
9	GD14	0.641962	-0.010184	3.177453	0.000000	-0.064829	0.380134
10	GD14	0.622893	-0.083650	3.177453	0.000000	-0.181748	0.243324
1	GD15	0.646188	-0.003235	3.177453	0.000000	0.136280	0.265316
2	GD15	0.624011	-0.242267	3.177453	0.000000	-0.015836	0.236544
3	GD15	0.564271	0.108675	3.177453	0.000000	0.087903	0.249324
4	GD15	0.606872	-0.096327	3.177453	0.000000	0.132950	0.263249
5	GD15	0.592434	0.041524	3.177453	0.000000	0.066537	0.247748
6	GD15	0.623745	0.099316	3.177453	0.000000	0.076976	0.223615
7	GD15	0.649192	-0.020431	3.177453	0.000000	0.043573	0.216712
8	GD15	0.657248	-0.046395	3.177453	0.000000	0.061463	0.256155
9	GD15	0.607644	-0.275117	3.177453	0.000000	0.039843	0.229323
10	GD15	0.586153	-0.206240	3.177453	0.000000	-0.067630	0.296104
1	GD16	0.399404	0.012953	3.177453	0.000000	0.126477	0.228044
2	GD16	0.395469	-0.110299	3.177453	0.000000	0.081850	0.241067
3	GD16	0.388407	-0.214325	3.177453	0.000000	0.150377	0.259842
4	GD16	0.369985	0.161509	3.177453	0.000000	-0.028580	0.145088
5	GD16	0.370605	0.063672	3.177453	0.000000	-0.038325	0.153085
6	GD16	0.410679	0.040831	3.177453	0.000000	0.185655	0.285154
7	GD16	0.400566	0.029198	3.177453	0.000000	0.054084	0.182911
8	GD16	0.377681	-0.013642	3.177453	0.000000	0.047578	0.185527
9	GD16	0.461583	-0.077468	3.177453	0.000000	0.022521	0.145244
10	GD16	0.374552	-0.085356	3.177453	0.000000	0.086474	0.263387
