parameter	value	se_sa	rse_sa
rhoS_pop	0.61368254823205681	0.04554891810549266	7.42222802924955882
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	2.94513750316222822	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	-0.16792655373587836	nan	nan
omega_rhoS	0.11694656978370813	0.03298522261923267	28.20537847346750837
omega_deltaSC	0.31002194380067016	0.13268179338057115	42.79754902313606379
omega_deltaCB	0.20079869401254288	0.05649275719897745	28.13402620808312449
b1	0.16483028704960456	0.02191033155212062	13.29266116337396930
b2	0.17454256251436193	0.02303493242578179	13.19731536764071400
b3	0.28829278847662576	0.05256073922050375	18.23172181941875891
