parameter	value	se_sa	rse_sa
rhoS_pop	0.63473417782538422	0.05207224017570108	8.20378703319583735
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	3.06301442453634332	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	-0.21043415389268944	nan	nan
S0_pop	23374.67112042282315088	1848.08934641371411089	7.90637582403890526
T0_pop	24776.07895306847422034	1483.22166675696621496	5.98650686239144303
omega_rhoS	0.11891909041076786	0.03402876516721946	28.61505671602263590
omega_deltaSC	0.31091347823796828	0.13544002632289054	43.56196685022026571
omega_deltaCB	0.19615969852239515	0.05571658888132518	28.40368806692681858
omega_S0	0.01861822830979330	0.03076099408573267	165.21977050604863280
omega_T0	0.01819325097791728	0.08137793971936536	447.29740615429756190
b1	0.16485924376271829	0.02464865917642267	14.95133582676107586
b2	0.17313170191695559	0.02336970555881818	13.49822435756317951
b3	0.28980621990329469	0.05580583894772868	19.25625991269287240
