rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	S0	T0
1	AG111	-2.147035	0.000000	3.053637	0.000000	0.000000	-0.624745	343423691.708208	385944.966661
2	AG111	-2.147035	0.000000	3.053637	0.000000	0.000000	-0.624745	281357002.009558	372763.316241
3	AG111	-2.147035	0.000000	3.053637	0.000000	0.000000	-0.624745	380719327.076075	375374.618118
4	AG111	-2.147035	0.000000	3.053637	0.000000	0.000000	-0.624745	368383330.885219	467797.425345
5	AG111	-2.147035	0.000000	3.053637	0.000000	0.000000	-0.624745	230148977.371624	325810.282467
6	AG111	-2.147035	0.000000	3.053637	0.000000	0.000000	-0.624745	338197078.808193	391515.210452
7	AG111	-2.147035	0.000000	3.053637	0.000000	0.000000	-0.624745	399930595.625318	460279.176177
8	AG111	-2.147035	0.000000	3.053637	0.000000	0.000000	-0.624745	265675882.448822	382864.844878
9	AG111	-2.147035	0.000000	3.053637	0.000000	0.000000	-0.624745	395376578.187746	520177.339590
10	AG111	-2.147035	0.000000	3.053637	0.000000	0.000000	-0.624745	373114274.357249	408865.265809
1	AG112	-2.147035	0.000000	3.053637	0.000000	0.000000	-0.624745	332345600.256641	551557.465591
2	AG112	-2.147035	0.000000	3.053637	0.000000	0.000000	-0.624745	422892213.738844	776194.546361
3	AG112	-2.147035	0.000000	3.053637	0.000000	0.000000	-0.624745	333125320.644400	482017.576421
4	AG112	-2.147035	0.000000	3.053637	0.000000	0.000000	-0.624745	401048040.991381	520090.836078
5	AG112	-2.147035	0.000000	3.053637	0.000000	0.000000	-0.624745	347742592.420332	647645.021771
6	AG112	-2.147035	0.000000	3.053637	0.000000	0.000000	-0.624745	454676044.564374	560887.698719
7	AG112	-2.147035	0.000000	3.053637	0.000000	0.000000	-0.624745	468055259.270272	450846.594823
8	AG112	-2.147035	0.000000	3.053637	0.000000	0.000000	-0.624745	404588230.960921	646788.029858
9	AG112	-2.147035	0.000000	3.053637	0.000000	0.000000	-0.624745	293978061.674761	727446.501651
10	AG112	-2.147035	0.000000	3.053637	0.000000	0.000000	-0.624745	471026075.169009	830104.036854
1	AG139	-2.147035	0.000000	3.053637	0.000000	0.000000	-0.624745	328821342.808769	420374.282822
2	AG139	-2.147035	0.000000	3.053637	0.000000	0.000000	-0.624745	355023544.614209	486765.243626
3	AG139	-2.147035	0.000000	3.053637	0.000000	0.000000	-0.624745	321749334.034126	422280.731575
4	AG139	-2.147035	0.000000	3.053637	0.000000	0.000000	-0.624745	443456383.377812	297415.682027
5	AG139	-2.147035	0.000000	3.053637	0.000000	0.000000	-0.624745	229053924.116527	416392.055182
6	AG139	-2.147035	0.000000	3.053637	0.000000	0.000000	-0.624745	285629868.633191	316842.192862
7	AG139	-2.147035	0.000000	3.053637	0.000000	0.000000	-0.624745	174446872.878896	399443.560108
8	AG139	-2.147035	0.000000	3.053637	0.000000	0.000000	-0.624745	291936358.855963	441263.340441
9	AG139	-2.147035	0.000000	3.053637	0.000000	0.000000	-0.624745	280669193.152111	408418.395179
10	AG139	-2.147035	0.000000	3.053637	0.000000	0.000000	-0.624745	315327139.067137	333378.529343
1	AG142	-2.147035	0.000000	3.053637	0.000000	0.000000	-0.624745	408103900.707345	426188.947902
2	AG142	-2.147035	0.000000	3.053637	0.000000	0.000000	-0.624745	399472151.033147	565806.829296
3	AG142	-2.147035	0.000000	3.053637	0.000000	0.000000	-0.624745	328646848.055778	537718.379758
4	AG142	-2.147035	0.000000	3.053637	0.000000	0.000000	-0.624745	644165082.299802	524535.464656
5	AG142	-2.147035	0.000000	3.053637	0.000000	0.000000	-0.624745	508624291.864817	437617.051040
6	AG142	-2.147035	0.000000	3.053637	0.000000	0.000000	-0.624745	467416198.721751	469362.824123
7	AG142	-2.147035	0.000000	3.053637	0.000000	0.000000	-0.624745	710447081.841494	501495.187931
8	AG142	-2.147035	0.000000	3.053637	0.000000	0.000000	-0.624745	508777531.837972	754748.144957
9	AG142	-2.147035	0.000000	3.053637	0.000000	0.000000	-0.624745	362216185.414533	768580.415417
10	AG142	-2.147035	0.000000	3.053637	0.000000	0.000000	-0.624745	427132391.873684	600565.509064
1	GD14	-2.147035	0.000000	3.053637	0.000000	0.000000	-0.624745	578548740.211099	692062.222243
2	GD14	-2.147035	0.000000	3.053637	0.000000	0.000000	-0.624745	245824059.094700	618980.884645
3	GD14	-2.147035	0.000000	3.053637	0.000000	0.000000	-0.624745	348682876.068449	739359.879436
4	GD14	-2.147035	0.000000	3.053637	0.000000	0.000000	-0.624745	328640877.613567	619078.073373
5	GD14	-2.147035	0.000000	3.053637	0.000000	0.000000	-0.624745	404399673.329570	697129.062080
6	GD14	-2.147035	0.000000	3.053637	0.000000	0.000000	-0.624745	384546590.796575	804402.767559
7	GD14	-2.147035	0.000000	3.053637	0.000000	0.000000	-0.624745	488886062.460115	670869.959268
8	GD14	-2.147035	0.000000	3.053637	0.000000	0.000000	-0.624745	324839542.402874	876958.825015
9	GD14	-2.147035	0.000000	3.053637	0.000000	0.000000	-0.624745	264524512.016292	783976.301352
10	GD14	-2.147035	0.000000	3.053637	0.000000	0.000000	-0.624745	386714582.213366	789835.564960
1	GD15	-2.147035	0.000000	3.053637	0.000000	0.000000	-0.624745	391268307.944117	483558.227762
2	GD15	-2.147035	0.000000	3.053637	0.000000	0.000000	-0.624745	294778025.125696	416414.026533
3	GD15	-2.147035	0.000000	3.053637	0.000000	0.000000	-0.624745	295785612.550419	455643.801105
4	GD15	-2.147035	0.000000	3.053637	0.000000	0.000000	-0.624745	281332829.635450	473713.522081
5	GD15	-2.147035	0.000000	3.053637	0.000000	0.000000	-0.624745	289057500.512479	527667.929259
6	GD15	-2.147035	0.000000	3.053637	0.000000	0.000000	-0.624745	365862207.232074	459798.264132
7	GD15	-2.147035	0.000000	3.053637	0.000000	0.000000	-0.624745	290573617.782171	506610.279654
8	GD15	-2.147035	0.000000	3.053637	0.000000	0.000000	-0.624745	336697742.502182	438395.385725
9	GD15	-2.147035	0.000000	3.053637	0.000000	0.000000	-0.624745	391682768.180628	332014.021917
10	GD15	-2.147035	0.000000	3.053637	0.000000	0.000000	-0.624745	322293025.725196	430803.487765
1	GD16	-2.147035	0.000000	3.053637	0.000000	0.000000	-0.624745	390948294.130774	517841.105188
2	GD16	-2.147035	0.000000	3.053637	0.000000	0.000000	-0.624745	174735060.871074	230976.874752
3	GD16	-2.147035	0.000000	3.053637	0.000000	0.000000	-0.624745	304661702.990179	291520.229494
4	GD16	-2.147035	0.000000	3.053637	0.000000	0.000000	-0.624745	288298117.798548	404738.124873
5	GD16	-2.147035	0.000000	3.053637	0.000000	0.000000	-0.624745	308059946.641182	357854.819479
6	GD16	-2.147035	0.000000	3.053637	0.000000	0.000000	-0.624745	347597464.621355	409639.061810
7	GD16	-2.147035	0.000000	3.053637	0.000000	0.000000	-0.624745	303007055.688069	317085.364779
8	GD16	-2.147035	0.000000	3.053637	0.000000	0.000000	-0.624745	241207949.211852	369133.010213
9	GD16	-2.147035	0.000000	3.053637	0.000000	0.000000	-0.624745	242233130.426579	268754.785737
10	GD16	-2.147035	0.000000	3.053637	0.000000	0.000000	-0.624745	244011774.519202	431383.331033
